"Plot Title: HS"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592074, SEN S/N: 10592074)","Event, units (LGR S/N: 10592074, SEN S/N: 10592074)","Coupler Detached (LGR S/N: 10592074, SEN S/N: 10592074)","Bad Battery (LGR S/N: 10592074, SEN S/N: 10592074)","Coupler Attached (LGR S/N: 10592074, SEN S/N: 10592074)","End Of File (LGR S/N: 10592074, SEN S/N: 10592074)"
522,02/07/18 10:51:08 AM,86.823,,,,,
523,02/07/18 11:51:08 AM,88.466,,,,,
524,02/07/18 12:51:08 PM,83.757,,,,,
525,02/07/18 01:51:08 PM,77.923,,,,,
526,02/07/18 02:51:08 PM,70.480,,,,,
527,02/07/18 03:51:08 PM,68.077,,,,,
528,02/07/18 04:51:08 PM,64.310,,,,,
529,02/07/18 05:51:08 PM,61.398,,,,,
530,02/07/18 06:51:08 PM,59.680,,,,,
531,02/07/18 07:51:08 PM,58.820,,,,,
532,02/07/18 08:51:08 PM,59.337,,,,,
533,02/07/18 09:51:08 PM,58.131,,,,,
534,02/07/18 10:51:08 PM,58.647,,,,,
535,02/07/18 11:51:08 PM,58.131,,,,,
536,02/08/18 12:51:08 AM,57.958,,,,,
537,02/08/18 01:51:08 AM,56.923,,,,,
538,02/08/18 02:51:08 AM,58.476,,,,,
539,02/08/18 03:51:08 AM,59.508,,,,,
540,02/08/18 04:51:08 AM,57.268,,,,,
541,02/08/18 05:51:08 AM,56.750,,,,,
542,02/08/18 06:51:08 AM,55.711,,,,,
543,02/08/18 07:51:08 AM,55.189,,,,,
544,02/08/18 08:51:08 AM,56.230,,,,,
545,02/08/18 09:51:08 AM,73.753,,,,,
546,02/08/18 10:51:08 AM,85.554,,,,,
547,02/08/18 11:51:08 AM,88.099,,,,,
548,02/08/18 12:51:08 PM,85.374,,,,,
549,02/08/18 01:51:08 PM,79.326,,,,,
550,02/08/18 02:51:08 PM,71.339,,,,,
551,02/08/18 03:51:08 PM,68.248,,,,,
552,02/08/18 04:51:08 PM,67.564,,,,,
553,02/08/18 05:51:08 PM,66.366,,,,,
554,02/08/18 06:51:08 PM,62.598,,,,,
555,02/08/18 07:51:08 PM,61.912,,,,,
556,02/08/18 08:51:08 PM,61.398,,,,,
557,02/08/18 09:51:08 PM,60.368,,,,,
558,02/08/18 10:51:08 PM,60.712,,,,,
559,02/08/18 11:51:08 PM,60.883,,,,,
560,02/09/18 12:51:08 AM,61.054,,,,,
561,02/09/18 01:51:08 AM,61.398,,,,,
562,02/09/18 02:51:08 AM,58.131,,,,,
563,02/09/18 03:51:08 AM,59.851,,,,,
564,02/09/18 04:51:08 AM,58.820,,,,,
565,02/09/18 05:51:08 AM,57.441,,,,,
566,02/09/18 06:51:08 AM,57.268,,,,,
567,02/09/18 07:51:08 AM,56.057,,,,,
568,02/09/18 08:51:08 AM,56.577,,,,,
569,02/09/18 09:51:08 AM,73.580,,,,,
570,02/09/18 10:51:08 AM,81.442,,,,,
571,02/09/18 11:51:08 AM,83.579,,,,,
572,02/09/18 12:51:08 PM,82.686,,,,,
573,02/09/18 01:51:08 PM,78.800,,,,,
574,02/09/18 02:51:08 PM,74.619,,,,,
575,02/09/18 03:51:08 PM,73.407,,,,,
576,02/09/18 04:51:08 PM,71.339,,,,,
577,02/09/18 05:51:08 PM,67.221,,,,,
578,02/09/18 06:51:08 PM,63.626,,,,,
579,02/09/18 07:51:08 PM,65.167,,,,,
580,02/09/18 08:51:08 PM,64.652,,,,,
581,02/09/18 09:51:08 PM,60.883,,,,,
582,02/09/18 10:51:08 PM,61.054,,,,,
583,02/09/18 11:51:08 PM,58.820,,,,,
584,02/10/18 12:51:08 AM,58.476,,,,,
585,02/10/18 01:51:08 AM,58.476,,,,,
586,02/10/18 02:51:08 AM,58.993,,,,,
587,02/10/18 03:51:08 AM,55.884,,,,,
588,02/10/18 04:51:08 AM,49.404,,,,,
589,02/10/18 05:51:08 AM,47.802,,,,,
590,02/10/18 06:51:08 AM,47.982,,,,,
591,02/10/18 07:51:08 AM,48.517,,,,,
592,02/10/18 08:51:08 AM,48.871,,,,,
593,02/10/18 09:51:08 AM,70.137,,,,,
594,02/10/18 10:51:08 AM,81.266,,,,,
595,02/10/18 11:51:08 AM,83.221,,,,,
596,02/10/18 12:51:08 PM,77.923,,,,,
597,02/10/18 01:51:08 PM,71.168,,,,,
598,02/10/18 02:51:08 PM,66.193,,,,,
599,02/10/18 03:51:08 PM,63.111,,,,,
600,02/10/18 04:51:08 PM,59.680,,,,,
601,02/10/18 05:51:08 PM,55.884,,,,,
602,02/10/18 06:51:08 PM,55.537,,,,,
603,02/10/18 07:51:08 PM,52.750,,,,,
604,02/10/18 08:51:08 PM,51.346,,,,,
605,02/10/18 09:51:08 PM,49.582,,,,,
606,02/10/18 10:51:08 PM,49.404,,,,,
607,02/10/18 11:51:08 PM,51.346,,,,,
608,02/11/18 12:51:08 AM,50.466,,,,,
609,02/11/18 01:51:08 AM,47.802,,,,,
610,02/11/18 02:51:08 AM,47.446,,,,,
611,02/11/18 03:51:08 AM,47.446,,,,,
612,02/11/18 04:51:08 AM,48.871,,,,,
613,02/11/18 05:51:08 AM,47.982,,,,,
614,02/11/18 06:51:08 AM,44.560,,,,,
615,02/11/18 07:51:08 AM,44.560,,,,,
616,02/11/18 08:51:08 AM,44.013,,,,,
617,02/11/18 09:51:08 AM,64.310,,,,,
618,02/11/18 10:51:08 AM,72.545,,,,,
619,02/11/18 11:51:08 AM,69.107,,,,,
620,02/11/18 12:51:08 PM,61.912,,,,,
621,02/11/18 01:51:08 PM,66.193,,,,,
622,02/11/18 02:51:08 PM,57.614,,,,,
623,02/11/18 03:51:08 PM,52.576,,,,,
624,02/11/18 04:51:08 PM,50.290,,,,,
625,02/11/18 05:51:08 PM,49.228,,,,,
626,02/11/18 06:51:08 PM,47.088,,,,,
627,02/11/18 07:51:08 PM,46.908,,,,,
628,02/11/18 08:51:08 PM,46.908,,,,,
629,02/11/18 09:51:08 PM,44.742,,,,,
630,02/11/18 10:51:08 PM,45.828,,,,,
631,02/11/18 11:51:08 PM,44.013,,,,,
632,02/12/18 12:51:08 AM,44.742,,,,,
633,02/12/18 01:51:08 AM,45.828,,,,,
634,02/12/18 02:51:08 AM,44.560,,,,,
635,02/12/18 03:51:08 AM,44.560,,,,,
636,02/12/18 04:51:08 AM,44.922,,,,,
637,02/12/18 05:51:08 AM,45.466,,,,,
638,02/12/18 06:51:08 AM,44.560,,,,,
639,02/12/18 07:51:08 AM,44.195,,,,,
640,02/12/18 08:51:08 AM,43.648,,,,,
641,02/12/18 09:51:08 AM,59.337,,,,,
642,02/12/18 10:51:08 AM,67.050,,,,,
643,02/12/18 11:51:08 AM,67.564,,,,,
644,02/12/18 12:51:08 PM,64.996,,,,,
645,02/12/18 01:51:08 PM,62.940,,,,,
646,02/12/18 02:51:08 PM,56.404,,,,,
647,02/12/18 03:51:08 PM,52.225,,,,,
648,02/12/18 04:51:08 PM,52.050,,,,,
649,02/12/18 05:51:08 PM,47.446,,,,,
650,02/12/18 06:51:08 PM,44.195,,,,,
651,02/12/18 07:51:08 PM,44.013,,,,,
652,02/12/18 08:51:08 PM,41.994,,,,,
653,02/12/18 09:51:08 PM,41.067,,,,,
654,02/12/18 10:51:08 PM,40.696,,,,,
655,02/12/18 11:51:08 PM,42.363,,,,,
656,02/13/18 12:51:08 AM,44.013,,,,,
657,02/13/18 01:51:08 AM,44.379,,,,,
658,02/13/18 02:51:08 AM,43.099,,,,,
659,02/13/18 03:51:08 AM,41.254,,,,,
660,02/13/18 04:51:08 AM,42.179,,,,,
661,02/13/18 05:51:08 AM,41.254,,,,,
662,02/13/18 06:51:08 AM,41.067,,,,,
663,02/13/18 07:51:08 AM,41.439,,,,,
664,02/13/18 08:51:08 AM,42.363,,,,,
665,02/13/18 09:51:08 AM,63.455,,,,,
666,02/13/18 10:51:08 AM,73.234,,,,,
667,02/13/18 11:51:08 AM,76.181,,,,,
668,02/13/18 12:51:08 PM,73.580,,,,,
669,02/13/18 01:51:08 PM,68.077,,,,,
670,02/13/18 02:51:08 PM,62.083,,,,,
671,02/13/18 03:51:08 PM,57.958,,,,,
672,02/13/18 04:51:08 PM,54.669,,,,,
673,02/13/18 05:51:08 PM,51.699,,,,,
674,02/13/18 06:51:08 PM,49.228,,,,,
675,02/13/18 07:51:08 PM,50.290,,,,,
676,02/13/18 08:51:08 PM,48.339,,,,,
677,02/13/18 09:51:08 PM,46.908,,,,,
678,02/13/18 10:51:08 PM,46.369,,,,,
679,02/13/18 11:51:08 PM,46.548,,,,,
680,02/14/18 12:51:08 AM,46.728,,,,,
681,02/14/18 01:51:08 AM,46.728,,,,,
682,02/14/18 02:51:08 AM,45.648,,,,,
683,02/14/18 03:51:08 AM,46.548,,,,,
684,02/14/18 04:51:08 AM,48.695,,,,,
685,02/14/18 05:51:08 AM,50.466,,,,,
686,02/14/18 06:51:08 AM,48.695,,,,,
687,02/14/18 07:51:08 AM,49.050,,,,,
688,02/14/18 08:51:08 AM,48.160,,,,,
689,02/14/18 09:51:08 AM,57.096,,,,,
690,02/14/18 10:51:08 AM,75.139,,,,,
691,02/14/18 11:51:08 AM,68.421,,,,,
692,02/14/18 12:51:08 PM,64.996,,,,,
693,02/14/18 01:51:08 PM,65.851,,,,,
694,02/14/18 02:51:08 PM,61.227,,,,,
695,02/14/18 03:51:08 PM,57.614,,,,,
696,02/14/18 04:51:08 PM,54.322,,,,,
697,02/14/18 05:51:08 PM,50.995,,,,,
698,02/14/18 06:51:08 PM,47.266,,,,,
699,02/14/18 07:51:08 PM,45.648,,,,,
700,02/14/18 08:51:08 PM,45.104,,,,,
701,02/14/18 09:51:08 PM,46.908,,,,,
702,02/14/18 10:51:08 PM,45.104,,,,,
703,02/14/18 11:51:08 PM,45.466,,,,,
704,02/15/18 12:51:08 AM,46.369,,,,,
705,02/15/18 01:51:08 AM,43.831,,,,,
706,02/15/18 02:51:08 AM,41.810,,,,,
707,02/15/18 03:51:08 AM,39.947,,,,,
708,02/15/18 04:51:08 AM,39.007,,,,,
709,02/15/18 05:51:08 AM,39.760,,,,,
710,02/15/18 06:51:08 AM,42.363,,,,,
711,02/15/18 07:51:08 AM,44.379,,,,,
712,02/15/18 08:51:08 AM,45.648,,,,,
713,02/15/18 09:51:08 AM,60.883,,,,,
714,02/15/18 10:51:08 AM,68.592,,,,,
715,02/15/18 11:51:08 AM,70.824,,,,,
716,02/15/18 12:51:08 PM,72.718,,,,,
717,02/15/18 01:51:08 PM,69.793,,,,,
718,02/15/18 02:51:08 PM,63.111,,,,,
719,02/15/18 03:51:08 PM,59.164,,,,,
720,02/15/18 04:51:08 PM,56.404,,,,,
721,02/15/18 05:51:08 PM,51.523,,,,,
722,02/15/18 06:51:08 PM,47.624,,,,,
723,02/15/18 07:51:08 PM,46.908,,,,,
724,02/15/18 08:51:08 PM,46.548,,,,,
725,02/15/18 09:51:08 PM,46.908,,,,,
726,02/15/18 10:51:08 PM,46.908,,,,,
727,02/15/18 11:51:08 PM,49.582,,,,,
728,02/16/18 12:51:08 AM,47.266,,,,,
729,02/16/18 01:51:08 AM,46.369,,,,,
730,02/16/18 02:51:08 AM,45.466,,,,,
731,02/16/18 03:51:08 AM,46.548,,,,,
732,02/16/18 04:51:08 AM,44.922,,,,,
733,02/16/18 05:51:08 AM,43.831,,,,,
734,02/16/18 06:51:08 AM,42.732,,,,,
735,02/16/18 07:51:08 AM,44.922,,,,,
736,02/16/18 08:51:08 AM,45.828,,,,,
737,02/16/18 09:51:08 AM,66.022,,,,,
738,02/16/18 10:51:08 AM,75.484,,,,,
739,02/16/18 11:51:08 AM,77.749,,,,,
740,02/16/18 12:51:08 PM,73.407,,,,,
741,02/16/18 01:51:08 PM,69.964,,,,,
742,02/16/18 02:51:08 PM,66.193,,,,,
743,02/16/18 03:51:08 PM,62.769,,,,,
744,02/16/18 04:51:08 PM,59.508,,,,,
745,02/16/18 05:51:08 PM,56.230,,,,,
746,02/16/18 06:51:08 PM,51.172,,,,,
747,02/16/18 07:51:08 PM,52.050,,,,,
748,02/16/18 08:51:08 PM,51.699,,,,,
749,02/16/18 09:51:08 PM,49.050,,,,,
750,02/16/18 10:51:08 PM,47.088,,,,,
751,02/16/18 11:51:08 PM,47.624,,,,,
752,02/17/18 12:51:08 AM,49.937,,,,,
753,02/17/18 01:51:08 AM,50.643,,,,,
754,02/17/18 02:51:08 AM,51.523,,,,,
755,02/17/18 03:51:08 AM,51.172,,,,,
756,02/17/18 04:51:08 AM,49.404,,,,,
757,02/17/18 05:51:08 AM,46.728,,,,,
758,02/17/18 06:51:08 AM,46.908,,,,,
759,02/17/18 07:51:08 AM,47.624,,,,,
760,02/17/18 08:51:08 AM,49.759,,,,,
761,02/17/18 09:51:08 AM,68.934,,,,,
762,02/17/18 10:51:08 AM,77.400,,,,,
763,02/17/18 11:51:08 AM,81.266,,,,,
764,02/17/18 12:51:08 PM,80.206,,,,,
765,02/17/18 01:51:08 PM,72.718,,,,,
766,02/17/18 02:51:08 PM,65.509,,,,,
767,02/17/18 03:51:08 PM,62.083,,,,,
768,02/17/18 04:51:08 PM,60.368,,,,,
769,02/17/18 05:51:08 PM,57.096,,,,,
770,02/17/18 06:51:08 PM,54.322,,,,,
771,02/17/18 07:51:08 PM,51.172,,,,,
772,02/17/18 08:51:08 PM,49.582,,,,,
773,02/17/18 09:51:08 PM,47.266,,,,,
774,02/17/18 10:51:08 PM,46.728,,,,,
775,02/17/18 11:51:08 PM,46.728,,,,,
776,02/18/18 12:51:08 AM,46.188,,,,,
777,02/18/18 01:51:08 AM,45.648,,,,,
778,02/18/18 02:51:08 AM,44.922,,,,,
779,02/18/18 03:51:08 AM,45.466,,,,,
780,02/18/18 04:51:08 AM,45.828,,,,,
781,02/18/18 05:51:08 AM,43.831,,,,,
782,02/18/18 06:51:08 AM,45.648,,,,,
783,02/18/18 07:51:08 AM,45.286,,,,,
784,02/18/18 08:51:08 AM,47.266,,,,,
785,02/18/18 09:51:08 AM,55.711,,,,,
786,02/18/18 10:51:08 AM,58.303,,,,,
787,02/18/18 11:51:08 AM,62.769,,,,,
788,02/18/18 12:51:08 PM,61.054,,,,,
789,02/18/18 01:51:08 PM,56.750,,,,,
790,02/18/18 02:51:08 PM,53.100,,,,,
791,02/18/18 03:51:08 PM,49.228,,,,,
792,02/18/18 04:51:08 PM,46.548,,,,,
793,02/18/18 05:51:08 PM,42.915,,,,,
794,02/18/18 06:51:08 PM,42.363,,,,,
795,02/18/18 07:51:08 PM,40.881,,,,,
796,02/18/18 08:51:08 PM,40.881,,,,,
797,02/18/18 09:51:08 PM,41.067,,,,,
798,02/18/18 10:51:08 PM,40.696,,,,,
799,02/18/18 11:51:08 PM,39.760,,,,,
800,02/19/18 12:51:08 AM,37.107,,,,,
801,02/19/18 01:51:08 AM,37.488,,,,,
802,02/19/18 02:51:08 AM,36.914,,,,,
803,02/19/18 03:51:08 AM,35.370,,,,,
804,02/19/18 04:51:08 AM,35.951,,,,,
805,02/19/18 05:51:08 AM,36.723,,,,,
806,02/19/18 06:51:08 AM,34.198,,,,,
807,02/19/18 07:51:08 AM,34.590,,,,,
808,02/19/18 08:51:08 AM,35.564,,,,,
809,02/19/18 09:51:08 AM,50.113,,,,,
810,02/19/18 10:51:08 AM,54.322,,,,,
811,02/19/18 11:51:08 AM,58.993,,,,,
812,02/19/18 12:51:08 PM,59.164,,,,,
813,02/19/18 01:51:08 PM,53.798,,,,,
814,02/19/18 02:51:08 PM,48.160,,,,,
815,02/19/18 03:51:08 PM,44.922,,,,,
816,02/19/18 04:51:08 PM,43.466,,,,,
817,02/19/18 05:51:08 PM,42.363,,,,,
818,02/19/18 06:51:08 PM,39.947,,,,,
819,02/19/18 07:51:08 PM,38.440,,,,,
820,02/19/18 08:51:08 PM,38.629,,,,,
821,02/19/18 09:51:08 PM,38.250,,,,,
822,02/19/18 10:51:08 PM,36.531,,,,,
823,02/19/18 11:51:08 PM,36.338,,,,,
824,02/20/18 12:51:08 AM,36.338,,,,,
825,02/20/18 01:51:08 AM,36.145,,,,,
826,02/20/18 02:51:08 AM,34.394,,,,,
827,02/20/18 03:51:08 AM,35.951,,,,,
828,02/20/18 04:51:08 AM,36.723,,,,,
829,02/20/18 05:51:08 AM,33.607,,,,,
830,02/20/18 06:51:08 AM,32.815,,,,,
831,02/20/18 07:51:08 AM,33.013,,,,,
832,02/20/18 08:51:08 AM,35.370,,,,,
833,02/20/18 09:51:08 AM,58.476,,,,,
834,02/20/18 10:51:08 AM,64.652,,,,,
835,02/20/18 11:51:08 AM,67.221,,,,,
836,02/20/18 12:51:08 PM,66.022,,,,,
837,02/20/18 01:51:08 PM,60.195,,,,,
838,02/20/18 02:51:08 PM,50.643,,,,,
839,02/20/18 03:51:08 PM,47.266,,,,,
840,02/20/18 04:51:08 PM,45.648,,,,,
841,02/20/18 05:51:08 PM,42.548,,,,,
842,02/20/18 06:51:08 PM,39.573,,,,,
843,02/20/18 07:51:08 PM,39.573,,,,,
844,02/20/18 08:51:08 PM,38.250,,,,,
845,02/20/18 09:51:08 PM,39.384,,,,,
846,02/20/18 10:51:08 PM,39.573,,,,,
847,02/20/18 11:51:08 PM,38.818,,,,,
848,02/21/18 12:51:08 AM,38.061,,,,,
849,02/21/18 01:51:08 AM,37.297,,,,,
850,02/21/18 02:51:08 AM,37.870,,,,,
851,02/21/18 03:51:08 AM,39.007,,,,,
852,02/21/18 04:51:08 AM,40.321,,,,,
853,02/21/18 05:51:08 AM,40.696,,,,,
854,02/21/18 06:51:08 AM,40.134,,,,,
855,02/21/18 07:51:08 AM,38.440,,,,,
856,02/21/18 08:51:08 AM,38.440,,,,,
857,02/21/18 09:51:08 AM,59.851,,,,,
858,02/21/18 10:51:08 AM,67.906,,,,,
859,02/21/18 11:51:08 AM,69.964,,,,,
860,02/21/18 12:51:08 PM,70.308,,,,,
861,02/21/18 01:51:08 PM,66.879,,,,,
862,02/21/18 02:51:08 PM,58.820,,,,,
863,02/21/18 03:51:08 PM,53.100,,,,,
864,02/21/18 04:51:08 PM,49.228,,,,,
865,02/21/18 05:51:08 PM,44.742,,,,,
866,02/21/18 06:51:08 PM,40.509,,,,,
867,02/21/18 07:51:08 PM,40.134,,,,,
868,02/21/18 08:51:08 PM,40.134,,,,,
869,02/21/18 09:51:08 PM,39.573,,,,,
870,02/21/18 10:51:08 PM,39.196,,,,,
871,02/21/18 11:51:08 PM,40.134,,,,,
872,02/22/18 12:51:08 AM,39.573,,,,,
873,02/22/18 01:51:08 AM,39.573,,,,,
874,02/22/18 02:51:08 AM,40.321,,,,,
875,02/22/18 03:51:08 AM,41.254,,,,,
876,02/22/18 04:51:08 AM,40.881,,,,,
877,02/22/18 05:51:08 AM,40.509,,,,,
878,02/22/18 06:51:08 AM,39.947,,,,,
879,02/22/18 07:51:08 AM,41.625,,,,,
880,02/22/18 08:51:08 AM,42.915,,,,,
881,02/22/18 09:51:08 AM,54.147,,,,,
882,02/22/18 10:51:08 AM,59.164,,,,,
883,02/22/18 11:51:08 AM,61.227,,,,,
884,02/22/18 12:51:08 PM,52.401,,,,,
885,02/22/18 01:51:08 PM,51.699,,,,,
886,02/22/18 02:51:08 PM,49.759,,,,,
887,02/22/18 03:51:08 PM,50.113,,,,,
888,02/22/18 04:51:08 PM,43.282,,,,,
889,02/22/18 05:51:08 PM,41.254,,,,,
890,02/22/18 06:51:08 PM,39.384,,,,,
891,02/22/18 07:51:08 PM,39.947,,,,,
892,02/22/18 08:51:08 PM,40.509,,,,,
893,02/22/18 09:51:08 PM,39.573,,,,,
894,02/22/18 10:51:08 PM,38.818,,,,,
895,02/22/18 11:51:08 PM,37.870,,,,,
896,02/23/18 12:51:08 AM,37.870,,,,,
897,02/23/18 01:51:08 AM,37.488,,,,,
898,02/23/18 02:51:08 AM,36.338,,,,,
899,02/23/18 03:51:08 AM,35.370,,,,,
900,02/23/18 04:51:08 AM,33.805,,,,,
901,02/23/18 05:51:08 AM,31.816,,,,,
902,02/23/18 06:51:08 AM,31.012,,,,,
903,02/23/18 07:51:08 AM,33.805,,,,,
904,02/23/18 08:51:08 AM,34.981,,,,,
905,02/23/18 09:51:08 AM,53.973,,,,,
906,02/23/18 10:51:08 AM,61.227,,,,,
907,02/23/18 11:51:08 AM,63.111,,,,,
908,02/23/18 12:51:08 PM,62.083,,,,,
909,02/23/18 01:51:08 PM,58.476,,,,,
910,02/23/18 02:51:08 PM,51.346,,,,,
911,02/23/18 03:51:08 PM,48.517,,,,,
912,02/23/18 04:51:08 PM,45.648,,,,,
913,02/23/18 05:51:08 PM,42.179,,,,,
914,02/23/18 06:51:08 PM,39.196,,,,,
915,02/23/18 07:51:08 PM,38.629,,,,,
916,02/23/18 08:51:08 PM,38.440,,,,,
917,02/23/18 09:51:08 PM,38.440,,,,,
918,02/23/18 10:51:08 PM,39.196,,,,,
919,02/23/18 11:51:08 PM,36.914,,,,,
920,02/24/18 12:51:08 AM,36.531,,,,,
921,02/24/18 01:51:08 AM,36.145,,,,,
922,02/24/18 02:51:08 AM,37.488,,,,,
923,02/24/18 03:51:08 AM,35.951,,,,,
924,02/24/18 04:51:08 AM,35.951,,,,,
925,02/24/18 05:51:08 AM,34.590,,,,,
926,02/24/18 06:51:08 AM,34.786,,,,,
927,02/24/18 07:51:08 AM,35.758,,,,,
928,02/24/18 08:51:08 AM,39.760,,,,,
929,02/24/18 09:51:08 AM,54.842,,,,,
930,02/24/18 10:51:08 AM,59.508,,,,,
931,02/24/18 11:51:08 AM,61.227,,,,,
932,02/24/18 12:51:08 PM,62.083,,,,,
933,02/24/18 01:51:08 PM,58.820,,,,,
934,02/24/18 02:51:08 PM,54.147,,,,,
935,02/24/18 03:51:08 PM,54.147,,,,,
936,02/24/18 04:51:08 PM,50.819,,,,,
937,02/24/18 05:51:08 PM,46.548,,,,,
938,02/24/18 06:51:08 PM,44.742,,,,,
939,02/24/18 07:51:08 PM,45.286,,,,,
940,02/24/18 08:51:08 PM,44.742,,,,,
941,02/24/18 09:51:08 PM,43.648,,,,,
942,02/24/18 10:51:08 PM,41.994,,,,,
943,02/24/18 11:51:08 PM,40.696,,,,,
944,02/25/18 12:51:08 AM,39.760,,,,,
945,02/25/18 01:51:08 AM,38.440,,,,,
946,02/25/18 02:51:08 AM,37.679,,,,,
947,02/25/18 03:51:08 AM,37.870,,,,,
948,02/25/18 04:51:08 AM,39.196,,,,,
949,02/25/18 05:51:08 AM,38.250,,,,,
950,02/25/18 06:51:08 AM,38.061,,,,,
951,02/25/18 07:51:08 AM,39.947,,,,,
952,02/25/18 08:51:08 AM,40.509,,,,,
953,02/25/18 09:51:08 AM,62.254,,,,,
954,02/25/18 10:51:08 AM,69.964,,,,,
955,02/25/18 11:51:08 AM,71.168,,,,,
956,02/25/18 12:51:08 PM,70.995,,,,,
957,02/25/18 01:51:08 PM,66.193,,,,,
958,02/25/18 02:51:08 PM,59.337,,,,,
959,02/25/18 03:51:08 PM,56.057,,,,,
960,02/25/18 04:51:08 PM,51.172,,,,,
961,02/25/18 05:51:08 PM,47.802,,,,,
962,02/25/18 06:51:08 PM,44.013,,,,,
963,02/25/18 07:51:08 PM,41.994,,,,,
964,02/25/18 08:51:08 PM,41.254,,,,,
965,02/25/18 09:51:08 PM,41.254,,,,,
966,02/25/18 10:51:08 PM,41.439,,,,,
967,02/25/18 11:51:08 PM,43.099,,,,,
968,02/26/18 12:51:08 AM,44.922,,,,,
969,02/26/18 01:51:08 AM,44.379,,,,,
970,02/26/18 02:51:08 AM,44.379,,,,,
971,02/26/18 03:51:08 AM,43.099,,,,,
972,02/26/18 04:51:08 AM,43.466,,,,,
973,02/26/18 05:51:08 AM,42.363,,,,,
974,02/26/18 06:51:08 AM,42.915,,,,,
975,02/26/18 07:51:08 AM,44.013,,,,,
976,02/26/18 08:51:08 AM,44.922,,,,,
977,02/26/18 09:51:08 AM,43.466,,,,,
978,02/26/18 10:51:08 AM,44.922,,,,,
979,02/26/18 11:51:08 AM,51.172,,,,,
980,02/26/18 12:51:08 PM,49.937,,,,,
981,02/26/18 01:51:08 PM,48.695,,,,,
982,02/26/18 02:51:08 PM,47.266,,,,,
983,02/26/18 03:51:08 PM,45.828,,,,,
984,02/26/18 04:51:08 PM,42.179,,,,,
985,02/26/18 05:51:08 PM,40.881,,,,,
986,02/26/18 06:51:08 PM,39.573,,,,,
987,02/26/18 07:51:08 PM,38.250,,,,,
988,02/26/18 08:51:08 PM,38.818,,,,,
989,02/26/18 09:51:08 PM,38.440,,,,,
990,02/26/18 10:51:08 PM,37.679,,,,,
991,02/26/18 11:51:08 PM,39.573,,,,,
992,02/27/18 12:51:08 AM,39.007,,,,,
993,02/27/18 01:51:08 AM,39.384,,,,,
994,02/27/18 02:51:08 AM,39.573,,,,,
995,02/27/18 03:51:08 AM,37.679,,,,,
996,02/27/18 04:51:08 AM,37.488,,,,,
997,02/27/18 05:51:08 AM,37.107,,,,,
998,02/27/18 06:51:08 AM,37.488,,,,,
999,02/27/18 07:51:08 AM,36.531,,,,,
1000,02/27/18 08:51:08 AM,36.723,,,,,
1001,02/27/18 09:51:08 AM,57.441,,,,,
1002,02/27/18 10:51:08 AM,64.825,,,,,
1003,02/27/18 11:51:08 AM,67.906,,,,,
1004,02/27/18 12:51:08 PM,67.735,,,,,
1005,02/27/18 01:51:08 PM,62.940,,,,,
1006,02/27/18 02:51:08 PM,58.820,,,,,
1007,02/27/18 03:51:08 PM,53.100,,,,,
1008,02/27/18 04:51:08 PM,47.446,,,,,
1009,02/27/18 05:51:08 PM,44.742,,,,,
1010,02/27/18 06:51:08 PM,41.254,,,,,
1011,02/27/18 07:51:08 PM,40.134,,,,,
1012,02/27/18 08:51:08 PM,40.134,,,,,
1013,02/27/18 09:51:08 PM,38.250,,,,,
1014,02/27/18 10:51:08 PM,39.573,,,,,
1015,02/27/18 11:51:08 PM,39.573,,,,,
1016,02/28/18 12:51:08 AM,37.488,,,,,
1017,02/28/18 01:51:08 AM,36.914,,,,,
1018,02/28/18 02:51:08 AM,36.914,,,,,
1019,02/28/18 03:51:08 AM,36.531,,,,,
1020,02/28/18 04:51:08 AM,40.509,,,,,
1021,02/28/18 05:51:08 AM,42.548,,,,,
1022,02/28/18 06:51:08 AM,41.810,,,,,
1023,02/28/18 07:51:08 AM,41.994,,,,,
1024,02/28/18 08:51:08 AM,46.908,,,,,
1025,02/28/18 09:51:08 AM,56.577,,,,,
1026,02/28/18 10:51:08 AM,63.626,,,,,
1027,02/28/18 11:51:08 AM,64.825,,,,,
1028,02/28/18 12:51:08 PM,68.421,,,,,
1029,02/28/18 01:51:08 PM,65.167,,,,,
1030,02/28/18 02:51:08 PM,60.368,,,,,
1031,02/28/18 03:51:08 PM,55.189,,,,,
1032,02/28/18 04:51:08 PM,52.225,,,,,
1033,02/28/18 05:51:08 PM,48.871,,,,,
1034,02/28/18 06:51:08 PM,46.369,,,,,
1035,02/28/18 07:51:08 PM,46.188,,,,,
1036,02/28/18 08:51:08 PM,46.908,,,,,
1037,02/28/18 09:51:08 PM,47.446,,,,,
1038,02/28/18 10:51:08 PM,47.802,,,,,
1039,02/28/18 11:51:08 PM,47.624,,,,,
1040,03/01/18 12:51:08 AM,47.624,,,,,
1041,03/01/18 01:51:08 AM,47.802,,,,,
1042,03/01/18 02:51:08 AM,48.160,,,,,
1043,03/01/18 03:51:08 AM,48.871,,,,,
1044,03/01/18 04:51:08 AM,49.582,,,,,
1045,03/01/18 05:51:08 AM,49.759,,,,,
1046,03/01/18 06:51:08 AM,49.759,,,,,
1047,03/01/18 07:51:08 AM,50.113,,,,,
1048,03/01/18 08:51:08 AM,50.290,,,,,
1049,03/01/18 09:51:08 AM,50.466,,,,,
