Serial Number:      10024     --     Series: Event (rain bucket tip)			

Date Time	Event (Events)	Tip Value	Cumulative
3/20/2011 23:10:21	3.29	0.01	27.76
3/20/2011 23:17:21	3.3	0.01	27.77
3/20/2011 23:24:55	3.31	0.01	27.78
3/21/2011 3:05:45	3.32	0.01	27.79
3/21/2011 3:11:14	3.33	0.01	27.8
3/21/2011 3:12:37	3.34	0.01	27.81
3/21/2011 3:13:43	3.35	0.01	27.82
3/21/2011 3:14:50	3.36	0.01	27.83
3/21/2011 3:17:08	3.37	0.01	27.84
3/21/2011 3:21:15	3.38	0.01	27.85
3/21/2011 3:24:35	3.39	0.01	27.86
3/21/2011 3:26:13	3.4	0.01	27.87
3/21/2011 3:28:06	3.41	0.01	27.88
3/21/2011 3:30:55	3.42	0.01	27.89
3/21/2011 3:34:04	3.43	0.01	27.9
3/21/2011 3:37:52	3.44	0.01	27.91
3/21/2011 3:44:12	3.45	0.01	27.92
3/21/2011 3:54:55	3.46	0.01	27.93
3/21/2011 4:07:57	3.47	0.01	27.94
3/21/2011 4:15:29	3.48	0.01	27.95
3/21/2011 7:30:09	3.49	0.01	27.96
3/21/2011 7:37:19	3.5	0.01	27.97
3/21/2011 8:30:35	3.51	0.01	27.98
3/21/2011 8:34:38	3.52	0.01	27.99
3/21/2011 8:42:48	3.53	0.01	28
3/21/2011 9:19:50	3.54	0.01	28.01
3/21/2011 9:27:04	3.55	0.01	28.02
3/21/2011 9:30:46	3.56	0.01	28.03
3/21/2011 9:34:15	3.57	0.01	28.04
3/21/2011 9:36:09	3.58	0.01	28.05
3/21/2011 9:39:04	3.59	0.01	28.06
3/21/2011 9:42:04	3.6	0.01	28.07
3/21/2011 9:45:06	3.61	0.01	28.08
3/21/2011 9:47:03	3.62	0.01	28.09
3/21/2011 9:49:26	3.63	0.01	28.1
3/21/2011 10:00:28	3.64	0.01	28.11
3/21/2011 10:16:24	3.65	0.01	28.12
3/21/2011 10:24:22	3.66	0.01	28.13
3/21/2011 11:43:08	3.67	0.01	28.14
3/21/2011 11:44:21	3.68	0.01	28.15
3/21/2011 11:45:07	3.69	0.01	28.16
3/21/2011 11:45:40	3.7	0.01	28.17
3/21/2011 11:46:13	3.71	0.01	28.18
3/21/2011 11:46:32	3.72	0.01	28.19
3/21/2011 11:46:47	3.73	0.01	28.2
3/21/2011 11:46:59	3.74	0.01	28.21
3/21/2011 11:47:13	3.75	0.01	28.22
3/21/2011 11:47:33	3.76	0.01	28.23
3/21/2011 11:49:42	3.77	0.01	28.24
3/21/2011 11:53:56	3.78	0.01	28.25
3/22/2011 1:16:33	3.79	0.01	28.26
3/22/2011 1:56:05	3.8	0.01	28.27
3/22/2011 18:14:24	0.01	0.01	28.28
3/22/2011 18:27:19	0.02	0.01	28.29
3/22/2011 18:37:59	0.03	0.01	28.3
3/22/2011 18:47:29	0.04	0.01	28.31
3/22/2011 18:54:12	0.05	0.01	28.32
3/22/2011 19:09:27	0.06	0.01	28.33
3/22/2011 19:37:27	0.07	0.01	28.34
3/22/2011 19:56:19	0.08	0.01	28.35
3/22/2011 20:02:58	0.09	0.01	28.36
3/22/2011 20:17:48	0.1	0.01	28.37
3/22/2011 20:27:59	0.11	0.01	28.38
3/22/2011 20:44:24	0.12	0.01	28.39
3/22/2011 21:22:45	0.13	0.01	28.4
3/22/2011 21:36:16	0.14	0.01	28.41
3/22/2011 21:55:47	0.15	0.01	28.42
3/22/2011 22:00:34	0.16	0.01	28.43
3/22/2011 22:02:57	0.17	0.01	28.44
3/22/2011 22:05:37	0.18	0.01	28.45
3/22/2011 22:08:22	0.19	0.01	28.46
3/22/2011 22:13:56	0.2	0.01	28.47
3/22/2011 22:40:00	0.21	0.01	28.48
3/22/2011 22:50:18	0.22	0.01	28.49
3/22/2011 22:58:56	0.23	0.01	28.5
3/22/2011 23:03:43	0.24	0.01	28.51
3/22/2011 23:07:30	0.25	0.01	28.52
3/22/2011 23:12:19	0.26	0.01	28.53
3/22/2011 23:16:06	0.27	0.01	28.54
3/22/2011 23:19:59	0.28	0.01	28.55
3/22/2011 23:28:49	0.29	0.01	28.56
3/22/2011 23:32:56	0.3	0.01	28.57
3/22/2011 23:36:19	0.31	0.01	28.58
3/22/2011 23:39:07	0.32	0.01	28.59
3/22/2011 23:40:33	0.33	0.01	28.6
3/22/2011 23:42:31	0.34	0.01	28.61
3/22/2011 23:50:42	0.35	0.01	28.62
3/22/2011 23:58:55	0.36	0.01	28.63
3/23/2011 0:09:35	0.37	0.01	28.64
3/23/2011 0:14:05	0.38	0.01	28.65
3/23/2011 0:19:46	0.39	0.01	28.66
3/23/2011 0:33:49	0.4	0.01	28.67
3/23/2011 0:40:34	0.41	0.01	28.68
3/23/2011 0:46:48	0.42	0.01	28.69
3/23/2011 0:57:28	0.43	0.01	28.7
3/23/2011 1:29:45	0.44	0.01	28.71
3/23/2011 1:44:41	0.45	0.01	28.72
3/23/2011 2:05:14	0.46	0.01	28.73
3/23/2011 2:09:32	0.47	0.01	28.74
3/23/2011 2:26:07	0.48	0.01	28.75
3/23/2011 2:29:29	0.49	0.01	28.76
3/23/2011 2:36:17	0.5	0.01	28.77
3/23/2011 2:38:59	0.51	0.01	28.78
3/23/2011 2:41:17	0.52	0.01	28.79
3/23/2011 2:47:30	0.53	0.01	28.8
3/23/2011 2:49:11	0.54	0.01	28.81
3/23/2011 2:49:56	0.55	0.01	28.82
3/23/2011 2:53:26	0.56	0.01	28.83
3/23/2011 2:57:47	0.57	0.01	28.84
3/23/2011 3:04:15	0.58	0.01	28.85
3/23/2011 3:08:31	0.59	0.01	28.86
3/23/2011 3:12:33	0.6	0.01	28.87
3/23/2011 3:14:01	0.61	0.01	28.88
3/23/2011 3:14:48	0.62	0.01	28.89
3/23/2011 3:15:34	0.63	0.01	28.9
3/23/2011 3:16:12	0.64	0.01	28.91
3/23/2011 3:16:45	0.65	0.01	28.92
3/23/2011 3:17:51	0.66	0.01	28.93
3/23/2011 3:19:51	0.67	0.01	28.94
3/23/2011 3:23:24	0.68	0.01	28.95
3/23/2011 3:25:41	0.69	0.01	28.96
3/23/2011 3:29:03	0.7	0.01	28.97
3/23/2011 3:30:01	0.71	0.01	28.98
3/23/2011 3:30:33	0.72	0.01	28.99
3/23/2011 3:31:08	0.73	0.01	29
3/23/2011 3:32:05	0.74	0.01	29.01
3/23/2011 3:33:14	0.75	0.01	29.02
3/23/2011 3:34:41	0.76	0.01	29.03
3/23/2011 3:36:31	0.77	0.01	29.04
3/23/2011 3:38:52	0.78	0.01	29.05
3/23/2011 4:08:00	0.79	0.01	29.06
3/23/2011 4:08:53	0.8	0.01	29.07
3/23/2011 4:09:29	0.81	0.01	29.08
3/23/2011 4:10:48	0.82	0.01	29.09
3/23/2011 4:14:33	0.83	0.01	29.1
3/23/2011 4:15:31	0.84	0.01	29.11
3/23/2011 4:18:44	0.85	0.01	29.12
3/23/2011 4:37:09	0.86	0.01	29.13
3/23/2011 4:41:20	0.87	0.01	29.14
3/23/2011 4:44:53	0.88	0.01	29.15
3/23/2011 4:48:43	0.89	0.01	29.16
3/23/2011 4:54:04	0.9	0.01	29.17
3/23/2011 4:58:04	0.91	0.01	29.18
3/23/2011 4:59:24	0.92	0.01	29.19
3/23/2011 5:01:51	0.93	0.01	29.2
3/23/2011 5:04:51	0.94	0.01	29.21
3/23/2011 5:06:58	0.95	0.01	29.22
3/23/2011 5:10:12	0.96	0.01	29.23
3/23/2011 5:15:46	0.97	0.01	29.24
3/23/2011 5:22:02	0.98	0.01	29.25
3/23/2011 5:26:53	0.99	0.01	29.26
3/23/2011 6:04:07	1	0.01	29.27
3/23/2011 6:16:44	1.01	0.01	29.28
3/23/2011 6:23:50	1.02	0.01	29.29
3/23/2011 8:29:38	1.03	0.01	29.3
3/23/2011 8:43:17	1.04	0.01	29.31
3/23/2011 9:21:47	1.05	0.01	29.32
3/23/2011 15:14:10	1.06	0.01	29.33
3/23/2011 15:15:46	1.07	0.01	29.34
3/23/2011 15:16:16	1.08	0.01	29.35
3/23/2011 15:16:44	1.09	0.01	29.36
3/23/2011 15:17:00	1.1	0.01	29.37
3/23/2011 15:17:18	1.11	0.01	29.38
3/23/2011 15:19:44	1.12	0.01	29.39
3/23/2011 15:20:44	1.13	0.01	29.4
3/23/2011 15:23:03	1.14	0.01	29.41
3/23/2011 15:23:44	1.15	0.01	29.42
3/23/2011 15:24:13	1.16	0.01	29.43
3/23/2011 15:24:30	1.17	0.01	29.44
3/23/2011 15:24:46	1.18	0.01	29.45
3/23/2011 15:25:11	1.19	0.01	29.46
3/23/2011 18:09:11	1.2	0.01	29.47
3/23/2011 21:54:53	1.21	0.01	29.48
3/23/2011 21:55:46	1.22	0.01	29.49
3/23/2011 21:56:44	1.23	0.01	29.5
3/23/2011 22:02:37	1.24	0.01	29.51
3/24/2011 0:17:40	1.25	0.01	29.52
3/24/2011 3:04:02	1.26	0.01	29.53
3/24/2011 7:05:33	1.27	0.01	29.54
3/24/2011 7:12:09	1.28	0.01	29.55
3/24/2011 7:16:12	1.29	0.01	29.56
3/24/2011 7:21:55	1.3	0.01	29.57
3/24/2011 7:26:22	1.31	0.01	29.58
3/24/2011 7:27:36	1.32	0.01	29.59
3/24/2011 7:28:24	1.33	0.01	29.6
3/24/2011 7:34:33	1.34	0.01	29.61
3/24/2011 7:41:30	1.35	0.01	29.62
3/24/2011 7:49:50	1.36	0.01	29.63
3/24/2011 8:01:53	1.37	0.01	29.64
3/24/2011 8:10:45	1.38	0.01	29.65
3/24/2011 8:19:46	1.39	0.01	29.66
3/24/2011 8:24:21	1.4	0.01	29.67
3/24/2011 8:29:37	1.41	0.01	29.68
3/24/2011 8:36:39	1.42	0.01	29.69
3/24/2011 8:40:27	1.43	0.01	29.7
3/24/2011 8:45:25	1.44	0.01	29.71
3/24/2011 8:51:57	1.45	0.01	29.72
3/24/2011 9:06:01	1.46	0.01	29.73
3/24/2011 9:15:13	1.47	0.01	29.74
3/24/2011 9:21:31	1.48	0.01	29.75
3/24/2011 9:25:52	1.49	0.01	29.76
3/24/2011 9:30:03	1.5	0.01	29.77
3/24/2011 9:33:22	1.51	0.01	29.78
3/24/2011 9:38:40	1.52	0.01	29.79
3/24/2011 9:43:51	1.53	0.01	29.8
3/24/2011 9:48:16	1.54	0.01	29.81
3/24/2011 9:52:11	1.55	0.01	29.82
3/24/2011 9:54:21	1.56	0.01	29.83
3/24/2011 9:55:35	1.57	0.01	29.84
3/24/2011 9:57:28	1.58	0.01	29.85
3/24/2011 9:59:23	1.59	0.01	29.86
3/24/2011 10:00:50	1.6	0.01	29.87
3/24/2011 10:03:45	1.61	0.01	29.88
3/24/2011 10:06:34	1.62	0.01	29.89
3/24/2011 10:08:18	1.63	0.01	29.9
3/24/2011 10:10:29	1.64	0.01	29.91
3/24/2011 10:13:05	1.65	0.01	29.92
3/24/2011 10:15:37	1.66	0.01	29.93
3/24/2011 10:17:21	1.67	0.01	29.94
3/24/2011 10:19:47	1.68	0.01	29.95
3/24/2011 10:21:30	1.69	0.01	29.96
3/24/2011 10:23:25	1.7	0.01	29.97
3/24/2011 10:25:38	1.71	0.01	29.98
3/24/2011 10:28:10	1.72	0.01	29.99
3/24/2011 10:30:21	1.73	0.01	30
3/24/2011 10:32:24	1.74	0.01	30.01
3/24/2011 10:33:49	1.75	0.01	30.02
3/24/2011 10:35:08	1.76	0.01	30.03
3/24/2011 10:36:49	1.77	0.01	30.04
3/24/2011 10:38:51	1.78	0.01	30.05
3/24/2011 10:39:51	1.79	0.01	30.06
3/24/2011 10:41:15	1.8	0.01	30.07
3/24/2011 10:42:13	1.81	0.01	30.08
3/24/2011 10:43:27	1.82	0.01	30.09
3/24/2011 10:44:05	1.83	0.01	30.1
3/24/2011 10:44:54	1.84	0.01	30.11
3/24/2011 10:46:04	1.85	0.01	30.12
3/24/2011 10:47:37	1.86	0.01	30.13
3/24/2011 10:49:41	1.87	0.01	30.14
3/24/2011 10:52:02	1.88	0.01	30.15
3/24/2011 10:53:55	1.89	0.01	30.16
3/24/2011 10:55:11	1.9	0.01	30.17
3/24/2011 10:57:13	1.91	0.01	30.18
3/24/2011 10:59:55	1.92	0.01	30.19
3/24/2011 11:01:48	1.93	0.01	30.2
3/24/2011 11:04:01	1.94	0.01	30.21
3/24/2011 11:06:19	1.95	0.01	30.22
3/24/2011 11:09:43	1.96	0.01	30.23
3/24/2011 11:12:28	1.97	0.01	30.24
3/24/2011 11:16:18	1.98	0.01	30.25
3/24/2011 11:19:44	1.99	0.01	30.26
3/24/2011 11:23:42	2	0.01	30.27
3/24/2011 11:26:42	2.01	0.01	30.28
3/24/2011 11:30:18	2.02	0.01	30.29
3/24/2011 11:32:52	2.03	0.01	30.3
3/24/2011 11:38:19	2.04	0.01	30.31
3/24/2011 11:45:27	2.05	0.01	30.32
3/24/2011 11:52:38	2.06	0.01	30.33
3/24/2011 11:58:14	2.07	0.01	30.34
3/24/2011 12:03:04	2.08	0.01	30.35
3/24/2011 12:08:30	2.09	0.01	30.36
3/24/2011 12:15:42	2.1	0.01	30.37
3/24/2011 12:18:55	2.11	0.01	30.38
3/24/2011 12:22:23	2.12	0.01	30.39
3/24/2011 12:24:04	2.13	0.01	30.4
3/24/2011 12:25:32	2.14	0.01	30.41
3/24/2011 12:27:18	2.15	0.01	30.42
3/24/2011 12:28:51	2.16	0.01	30.43
3/24/2011 12:30:09	2.17	0.01	30.44
3/24/2011 12:31:55	2.18	0.01	30.45
3/24/2011 12:33:35	2.19	0.01	30.46
3/24/2011 12:35:28	2.2	0.01	30.47
3/24/2011 12:36:44	2.21	0.01	30.48
3/24/2011 12:37:40	2.22	0.01	30.49
3/24/2011 12:38:55	2.23	0.01	30.5
3/24/2011 12:42:17	2.24	0.01	30.51
3/24/2011 12:44:24	2.25	0.01	30.52
3/24/2011 12:46:33	2.26	0.01	30.53
3/24/2011 12:48:52	2.27	0.01	30.54
3/24/2011 12:49:24	2.28	0.01	30.55
3/24/2011 12:49:46	2.29	0.01	30.56
3/24/2011 12:50:02	2.3	0.01	30.57
3/24/2011 12:50:50	2.31	0.01	30.58
3/24/2011 12:51:09	2.32	0.01	30.59
3/24/2011 12:51:23	2.33	0.01	30.6
3/24/2011 12:51:34	2.34	0.01	30.61
3/24/2011 12:51:49	2.35	0.01	30.62
3/24/2011 12:52:08	2.36	0.01	30.63
3/24/2011 12:52:18	2.37	0.01	30.64
3/24/2011 12:52:26	2.38	0.01	30.65
3/24/2011 12:52:33	2.39	0.01	30.66
3/24/2011 12:52:40	2.4	0.01	30.67
3/24/2011 12:52:45	2.41	0.01	30.68
3/24/2011 12:52:49	2.42	0.01	30.69
3/24/2011 12:52:57	2.43	0.01	30.7
3/24/2011 12:53:17	2.44	0.01	30.71
3/24/2011 12:53:53	2.45	0.01	30.72
3/24/2011 12:54:53	2.46	0.01	30.73
3/24/2011 12:56:02	2.47	0.01	30.74
3/24/2011 12:57:54	2.48	0.01	30.75
3/24/2011 12:58:47	2.49	0.01	30.76
3/24/2011 12:59:14	2.5	0.01	30.77
3/24/2011 13:00:15	2.51	0.01	30.78
3/24/2011 13:00:37	2.52	0.01	30.79
3/24/2011 13:00:55	2.53	0.01	30.8
3/24/2011 13:01:33	2.54	0.01	30.81
3/24/2011 13:02:15	2.55	0.01	30.82
3/24/2011 13:02:31	2.56	0.01	30.83
3/24/2011 13:02:41	2.57	0.01	30.84
3/24/2011 13:02:54	2.58	0.01	30.85
3/24/2011 13:03:05	2.59	0.01	30.86
3/24/2011 13:03:13	2.6	0.01	30.87
3/24/2011 13:03:18	2.61	0.01	30.88
3/24/2011 13:03:39	2.62	0.01	30.89
3/24/2011 13:03:59	2.63	0.01	30.9
3/24/2011 13:04:21	2.64	0.01	30.91
3/24/2011 13:06:12	2.65	0.01	30.92
3/24/2011 13:06:39	2.66	0.01	30.93
3/24/2011 13:06:53	2.67	0.01	30.94
3/24/2011 13:07:22	2.68	0.01	30.95
3/24/2011 13:07:52	2.69	0.01	30.96
3/24/2011 13:08:09	2.7	0.01	30.97
3/24/2011 13:08:21	2.71	0.01	30.98
3/24/2011 13:08:38	2.72	0.01	30.99
3/24/2011 13:09:25	2.73	0.01	31
3/24/2011 13:13:32	2.74	0.01	31.01
3/24/2011 13:17:31	2.75	0.01	31.02
3/24/2011 13:20:11	2.76	0.01	31.03
3/24/2011 13:38:27	2.77	0.01	31.04
3/24/2011 13:38:57	2.78	0.01	31.05
3/24/2011 13:39:25	2.79	0.01	31.06
3/24/2011 13:40:08	2.8	0.01	31.07
3/24/2011 13:41:08	2.81	0.01	31.08
3/24/2011 13:46:35	2.82	0.01	31.09
3/24/2011 14:00:12	2.83	0.01	31.1
3/24/2011 14:22:44	2.84	0.01	31.11
3/24/2011 14:34:31	2.85	0.01	31.12
3/24/2011 14:39:23	2.86	0.01	31.13
3/24/2011 14:42:31	2.87	0.01	31.14
3/24/2011 14:45:21	2.88	0.01	31.15
3/24/2011 14:46:20	2.89	0.01	31.16
3/24/2011 14:47:15	2.9	0.01	31.17
3/24/2011 14:48:07	2.91	0.01	31.18
3/24/2011 14:49:44	2.92	0.01	31.19
3/24/2011 14:51:26	2.93	0.01	31.2
3/24/2011 14:52:42	2.94	0.01	31.21
3/24/2011 14:54:00	2.95	0.01	31.22
3/24/2011 14:55:43	2.96	0.01	31.23
3/24/2011 14:59:47	2.97	0.01	31.24
3/24/2011 15:05:32	2.98	0.01	31.25
3/24/2011 15:09:12	2.99	0.01	31.26
3/24/2011 15:12:14	3	0.01	31.27
3/24/2011 15:15:03	3.01	0.01	31.28
3/24/2011 15:20:45	3.02	0.01	31.29
3/24/2011 15:29:59	3.03	0.01	31.3
3/24/2011 17:13:59	3.04	0.01	31.31
3/24/2011 18:24:40	3.05	0.01	31.32
3/24/2011 18:25:17	3.06	0.01	31.33
3/24/2011 18:25:31	3.07	0.01	31.34
3/24/2011 18:25:42	3.08	0.01	31.35
3/24/2011 18:25:56	3.09	0.01	31.36
3/24/2011 18:26:17	3.1	0.01	31.37
3/24/2011 18:26:47	3.11	0.01	31.38
3/24/2011 18:27:07	3.12	0.01	31.39
3/24/2011 18:27:48	3.13	0.01	31.4
3/24/2011 18:29:09	3.14	0.01	31.41
3/24/2011 18:30:32	3.15	0.01	31.42
3/24/2011 18:33:21	3.16	0.01	31.43
3/24/2011 18:46:24	3.17	0.01	31.44
3/24/2011 18:49:29	3.18	0.01	31.45
3/24/2011 18:51:51	3.19	0.01	31.46
3/24/2011 21:14:49	3.2	0.01	31.47
3/25/2011 1:21:53	3.21	0.01	31.48
3/25/2011 3:23:55	3.22	0.01	31.49
3/25/2011 3:30:10	3.23	0.01	31.5
3/25/2011 3:35:28	3.24	0.01	31.51
3/25/2011 3:38:22	3.25	0.01	31.52
3/25/2011 5:29:31	3.26	0.01	31.53
3/25/2011 5:56:47	3.27	0.01	31.54
3/25/2011 5:58:21	3.28	0.01	31.55
3/25/2011 5:59:00	3.29	0.01	31.56
3/25/2011 6:00:21	3.3	0.01	31.57
3/25/2011 6:01:45	3.31	0.01	31.58
3/25/2011 6:03:16	3.32	0.01	31.59
3/25/2011 6:05:45	3.33	0.01	31.6
3/25/2011 6:06:39	3.34	0.01	31.61
3/25/2011 7:07:58	3.35	0.01	31.62
3/25/2011 11:07:07	3.36	0.01	31.63
3/25/2011 11:14:47	3.37	0.01	31.64
3/25/2011 11:46:57	3.38	0.01	31.65
3/25/2011 14:15:12	3.39	0.01	31.66
3/25/2011 14:16:56	3.4	0.01	31.67
3/25/2011 14:18:01	3.41	0.01	31.68
3/25/2011 14:20:56	3.42	0.01	31.69
3/26/2011 1:40:19	3.43	0.01	31.7
3/26/2011 1:51:29	3.44	0.01	31.71
3/26/2011 2:07:36	3.45	0.01	31.72
3/26/2011 2:49:53	3.46	0.01	31.73
3/26/2011 3:04:06	3.47	0.01	31.74
3/26/2011 3:17:10	3.48	0.01	31.75
3/26/2011 3:33:46	3.49	0.01	31.76
3/26/2011 3:40:26	3.5	0.01	31.77
3/26/2011 3:51:27	3.51	0.01	31.78
3/26/2011 3:55:06	3.52	0.01	31.79
3/26/2011 3:56:10	3.53	0.01	31.8
3/26/2011 3:58:52	3.54	0.01	31.81
3/26/2011 4:04:08	3.55	0.01	31.82
3/26/2011 4:09:08	3.56	0.01	31.83
3/26/2011 4:14:10	3.57	0.01	31.84
3/26/2011 4:20:17	3.58	0.01	31.85
3/26/2011 4:25:15	3.59	0.01	31.86
3/26/2011 4:30:14	3.6	0.01	31.87
3/26/2011 4:34:56	3.61	0.01	31.88
3/26/2011 4:44:24	3.62	0.01	31.89
3/26/2011 4:54:27	3.63	0.01	31.9
3/26/2011 5:00:59	3.64	0.01	31.91
3/26/2011 5:12:09	3.65	0.01	31.92
3/26/2011 5:16:45	3.66	0.01	31.93
3/26/2011 5:33:02	3.67	0.01	31.94
3/26/2011 5:42:56	3.68	0.01	31.95
3/26/2011 5:46:24	3.69	0.01	31.96
3/26/2011 5:50:29	3.7	0.01	31.97
3/26/2011 5:53:31	3.71	0.01	31.98
3/26/2011 5:56:22	3.72	0.01	31.99
3/26/2011 5:58:47	3.73	0.01	32
3/26/2011 6:01:17	3.74	0.01	32.01
3/26/2011 6:07:09	3.75	0.01	32.02
3/26/2011 6:10:04	3.76	0.01	32.03
3/26/2011 6:20:21	3.77	0.01	32.04
3/26/2011 6:25:42	3.78	0.01	32.05
3/26/2011 6:28:30	3.79	0.01	32.06
3/26/2011 6:31:04	3.8	0.01	32.07
3/26/2011 6:33:05	3.81	0.01	32.08
3/26/2011 6:35:34	3.82	0.01	32.09
3/26/2011 6:36:45	3.83	0.01	32.1
3/26/2011 6:38:32	3.84	0.01	32.11
3/26/2011 6:40:14	3.85	0.01	32.12
3/26/2011 6:42:36	3.86	0.01	32.13
3/26/2011 6:44:21	3.87	0.01	32.14
3/26/2011 6:46:42	3.88	0.01	32.15
3/26/2011 6:48:37	3.89	0.01	32.16
3/26/2011 6:50:05	3.9	0.01	32.17
3/26/2011 6:51:19	3.91	0.01	32.18
3/26/2011 6:52:31	3.92	0.01	32.19
3/26/2011 6:53:32	3.93	0.01	32.2
3/26/2011 6:55:05	3.94	0.01	32.21
3/26/2011 6:56:46	3.95	0.01	32.22
3/26/2011 6:58:49	3.96	0.01	32.23
3/26/2011 7:01:00	3.97	0.01	32.24
3/26/2011 7:03:21	3.98	0.01	32.25
3/26/2011 7:05:56	3.99	0.01	32.26
3/26/2011 7:08:25	4	0.01	32.27
3/26/2011 7:10:06	4.01	0.01	32.28
3/26/2011 7:12:04	4.02	0.01	32.29
3/26/2011 7:14:21	4.03	0.01	32.3
3/26/2011 7:17:05	4.04	0.01	32.31
3/26/2011 7:20:30	4.05	0.01	32.32
3/26/2011 7:24:41	4.06	0.01	32.33
3/26/2011 7:26:31	4.07	0.01	32.34
3/26/2011 7:28:23	4.08	0.01	32.35
3/26/2011 7:29:55	4.09	0.01	32.36
3/26/2011 7:31:28	4.1	0.01	32.37
3/26/2011 7:33:49	4.11	0.01	32.38
3/26/2011 7:35:57	4.12	0.01	32.39
3/26/2011 7:38:20	4.13	0.01	32.4
3/26/2011 7:40:22	4.14	0.01	32.41
3/26/2011 7:42:48	4.15	0.01	32.42
3/26/2011 7:45:09	4.16	0.01	32.43
3/26/2011 7:47:14	4.17	0.01	32.44
3/26/2011 7:48:58	4.18	0.01	32.45
3/26/2011 7:50:16	4.19	0.01	32.46
3/26/2011 7:51:28	4.2	0.01	32.47
3/26/2011 7:52:58	4.21	0.01	32.48
3/26/2011 7:54:54	4.22	0.01	32.49
3/26/2011 7:57:32	4.23	0.01	32.5
3/26/2011 8:00:21	4.24	0.01	32.51
3/26/2011 8:04:12	4.25	0.01	32.52
3/26/2011 8:06:14	4.26	0.01	32.53
3/26/2011 8:10:22	4.27	0.01	32.54
3/26/2011 8:13:02	4.28	0.01	32.55
3/26/2011 8:14:50	4.29	0.01	32.56
3/26/2011 8:18:54	4.3	0.01	32.57
3/26/2011 8:22:11	4.31	0.01	32.58
3/26/2011 8:26:38	4.32	0.01	32.59
3/26/2011 8:30:21	4.33	0.01	32.6
3/26/2011 8:37:31	4.34	0.01	32.61
3/26/2011 8:39:35	4.35	0.01	32.62
3/26/2011 8:43:10	4.36	0.01	32.63
3/26/2011 8:50:06	4.37	0.01	32.64
3/26/2011 8:53:06	4.38	0.01	32.65
3/26/2011 8:56:01	4.39	0.01	32.66
3/26/2011 8:59:07	4.4	0.01	32.67
3/26/2011 9:03:23	4.41	0.01	32.68
3/26/2011 9:05:48	4.42	0.01	32.69
3/26/2011 9:09:43	4.43	0.01	32.7
3/26/2011 9:10:53	4.44	0.01	32.71
3/26/2011 9:12:00	4.45	0.01	32.72
3/26/2011 9:13:08	4.46	0.01	32.73
3/26/2011 9:14:07	4.47	0.01	32.74
3/26/2011 9:14:55	4.48	0.01	32.75
3/26/2011 9:16:15	4.49	0.01	32.76
3/26/2011 9:17:55	4.5	0.01	32.77
3/26/2011 9:19:35	4.51	0.01	32.78
3/26/2011 9:22:04	4.52	0.01	32.79
3/26/2011 9:23:29	4.53	0.01	32.8
3/26/2011 9:24:30	4.54	0.01	32.81
3/26/2011 9:25:44	4.55	0.01	32.82
3/26/2011 9:27:26	4.56	0.01	32.83
3/26/2011 9:28:44	4.57	0.01	32.84
3/26/2011 9:29:52	4.58	0.01	32.85
3/26/2011 9:31:20	4.59	0.01	32.86
3/26/2011 9:32:35	4.6	0.01	32.87
3/26/2011 9:33:43	4.61	0.01	32.88
3/26/2011 9:34:55	4.62	0.01	32.89
3/26/2011 9:35:53	4.63	0.01	32.9
3/26/2011 9:36:51	4.64	0.01	32.91
3/26/2011 9:38:22	4.65	0.01	32.92
3/26/2011 9:39:49	4.66	0.01	32.93
3/26/2011 9:42:08	4.67	0.01	32.94
3/26/2011 9:44:22	4.68	0.01	32.95
3/26/2011 9:46:56	4.69	0.01	32.96
3/26/2011 9:49:59	4.7	0.01	32.97
3/26/2011 9:51:43	4.71	0.01	32.98
3/26/2011 9:53:34	4.72	0.01	32.99
3/26/2011 9:55:41	4.73	0.01	33
3/26/2011 10:00:29	4.74	0.01	33.01
3/26/2011 10:03:04	4.75	0.01	33.02
3/26/2011 10:06:33	4.76	0.01	33.03
3/26/2011 10:09:49	4.77	0.01	33.04
3/26/2011 10:15:06	4.78	0.01	33.05
3/26/2011 10:17:16	4.79	0.01	33.06
3/26/2011 10:18:57	4.8	0.01	33.07
3/26/2011 10:22:21	4.81	0.01	33.08
3/26/2011 19:53:06	4.82	0.01	33.09
3/27/2011 3:30:26	4.83	0.01	33.1
3/27/2011 20:33:57	4.84	0.01	33.11
3/27/2011 21:17:54	4.85	0.01	33.12
3/27/2011 21:50:32	4.86	0.01	33.13
3/27/2011 22:03:59	4.87	0.01	33.14
3/27/2011 22:18:54	4.88	0.01	33.15
3/27/2011 22:26:49	4.89	0.01	33.16
3/27/2011 22:38:23	4.9	0.01	33.17
3/28/2011 8:41:00	4.91	0.01	33.18
4/7/2011 2:29:51	0.01	0.01	33.19
4/7/2011 5:21:29	0.02	0.01	33.2
4/7/2011 5:22:31	0.03	0.01	33.21
4/7/2011 5:23:05	0.04	0.01	33.22
4/7/2011 5:24:42	0.05	0.01	33.23
4/7/2011 5:36:59	0.06	0.01	33.24
4/7/2011 5:47:20	0.07	0.01	33.25
4/7/2011 6:40:59	0.08	0.01	33.26
4/7/2011 15:07:36	0.09	0.01	33.27
4/8/2011 11:42:45	0.1	0.01	33.28
4/13/2011 6:37:59	0.01	0.01	33.29
4/13/2011 6:44:20	0.02	0.01	33.3
4/13/2011 9:04:48	0.03	0.01	33.31
4/13/2011 10:18:15	0.04	0.01	33.32
4/13/2011 10:43:57	0.05	0.01	33.33
